"","회사이름","회사코드","리뷰코드","직종구분","재직상태","근무지역","등록일자","별점평가","승진기회","복지급여","워라밸","사내문화","경영진","기업장점","기업단점","바라는점","성장예상","추천여부"
"2863",NA,"30139","403591","마케팅/시장조사","현직원","경기","2016. 10. 13",80,80,100,40,80,80,"큰 회사이고 사업 성과가 좋아 일 배우기 좋은 곳. 직원들이 대부분 유한 편이고 배울 점이 많다. 업무 관리, 임직원 복지, 조직 문화를 위한 다양한 제도와 시스템들이 갖춰져 있음.","조직문화 개선을 위한 다양한 제도들이 도입되었으나 따라가기엔 아직 현업에서 눈치가 보이기도 함.근무강도가 부서와 포지션에 따라 차이가 많고 직무순환기회가 생각보다 적음.","경영진이 추구하는 글로벌 회사의 모습에 보다 가까워졌으면.","비슷","이 기업을 추천 합니다!"
"2864",NA,"30139","402601","IT/인터넷","현직원","경기","2016. 10. 11",60,60,80,80,60,40,"체계적인 시스템을 가지고 있고 사회적인 인식 및 복리후생도 괜찮은 편이다.","HW 중심의 경직된 조직문화를 가지고 있고 무노조 경영으로 인해 근로자의 권익 보호가 되지 않는다. 최근에는 JY가 돈안되는 사업은 하지 않는다는 명목으로 무차별적인 정리해고를 단행하고 있다.","말로만 인재제일이라 하지말고 정말 인재를 제일로 여기십시오!",NA,"이 기업을 추천하지 않습니다."
"2865",NA,"30139","402321","연구개발","현직원","경기","2016. 10. 11",60,80,80,60,80,80,"자울출퇴근제, 유연하려고 노력하는 화사문화, 맛 좋은 식당 및 복리후생은 좋음","아직도 눈치성 야근이 많고 사고발생하면 그에 대한 책임을 잘 따짐.","살얼음판을 걷는듯한 책임전가 시스템은 고쳐야 할 필요가 있습니다. 이것이 부서 이기주의를 만들기도 하구요","비슷","이 기업을 추천 합니다!"
"2866",NA,"30139","402277","경영/기획/컨설팅","전직원","경기","2016. 10. 10",80,80,100,40,80,80,"다양한 복지 제공, 근무 만족도를 높여주는 훌륭한 사내 식당, 체계적인 관리 시스템 하에 업무가 이뤄지는 곳.","워크 앤 라이프 밸런스를 찾기 어려움, 성과에 따라 극명히 갈리는 성과금의 압박.","자율출근제도, 야근 금지 등의 시스템 도입은 좋지만 정작 무리한 목표 기한을 맞추기 위한 업무 과다라는 본질적인 문제에서 벗어나기 어려움.","비슷","이 기업을 추천 합니다!"
"2867",NA,"30139","402168","연구개발","현직원","경기","2016. 10. 10",40,60,80,20,60,20,"대우 좋고 복지 좋고 주위 평판 좋고 국내 최고 기업 다니는 메리트있음.","비인간적인 인사체계. 관리의 삼성. 언제 짤릴지 모름. 천재는 바보만드는 수직구조. 이슈발생시 꼬리자르기 심함.","구조조정에 대명사. 경영진의 잘못을 임직원에게 돌리지 않았으면",NA,"이 기업을 추천하지 않습니다."
"2868",NA,"30139","402070","IT/인터넷","전직원","서울","2016. 10. 10",100,100,100,20,60,60,"정말 이것저것 다배웠다,..... 최고 회사라는 자부심어디서든 일할 수 있을 것 같다복지좋고 월급많다","퇴근시켜주지않는다 야근너무많다 회식너무많다 병걸렸다...매일 이직을 생각한다","적당한 출퇴근시간 조정 업무시간 조정...그리고 요즘 뭐 채용평등화 해서 안좋은 학교애들 겁나 많은데..같이일하다보면 수준차이나요.. 그냥 하던대로 좋은대학 뽑읍시다..열심히 공부한사람 뭐가됩니까.","성장","이 기업을 추천 합니다!"
"2869",NA,"30139","401863","금융/재무","전직원","경기","2016. 10. 10",80,80,100,40,60,60,"다양한 기회가 주어짐. 교육, 해외근무, 협업 등 어떤 직무에서도 자신의 노력에 따라 많은 경험을 쌓을 수 있음. 복지나 연봉도 국내 최상위권임.","매우 보수적인 중간관리자가 많은 비율을 차지하고 있어 경영진의 일부 개혁적인 드라이브가 제대로 작용하지 않음.","여러가지 이슈들에 있어서 정보공유가 제대로 되지않아 경영진에 대한 직원들의 신뢰가 매우 낮음. 공채로 좋은 신입을 뽑는것도 중요하지만 그러한 과정을 거쳐 확보한 기존 인재들을 보유하기 위한 신뢰와 동기부여가 더 필요하다는 것을 깨닫기를...","성장","이 기업을 추천 합니다!"
"2870",NA,"30139","401703","연구개발","전직원","경기","2016. 10. 09",80,60,80,60,80,80,"첫직장으로는 최고의 직장입니다. 대기업 프로세스를 가장 가깝게 경험할 수 있고, 반도체 분야에서 인정받을 수 있는 커리어를 가질 수 있음","일과 삶의 경계가 모호해짐. 프로세스안에 갇혀서 일하는 느낌. 정해진 틀 안에서 업무를 수행해야해서 많은 것들을 배우지 못하는 느낌","철저한 프로세스 아래에서 일하는 것은 좋으나 다양한 업무를 경험할 수 있는 기회가 생기면 어떤 회사보다 좋은 곳이 될 것 같습니다.","성장","이 기업을 추천 합니다!"
"2871",NA,"30139","401295","IT/인터넷","현직원","경기","2016. 10. 08",60,80,100,20,20,20,"성과급 왠만한 사업부는 최고임.복지 국내 최고수준.세계적 기업이기에 따른 자부심.체계적 시스템적 업무를 배울수있음.","비인간적이게 이타적인 인간관계.어느정도 업무에 대해 적응하려하면 기대치가 높아져 한단계 업무를 더하도록 꼭 만듬. 그과정에서의 스트레스와 야근은 어마어마함","보다 인간적인 회사를 만듭시다.조금더 삶의질을 누릴수있는 환경과 함께요","성장","이 기업을 추천 합니다!"
"2872",NA,"30139","401274","엔지니어링","전직원","경기","2016. 10. 08",100,80,100,40,40,80,"괜찮은 연봉이니 월급도 괜찮습니다. ot비 까지하면 넉넉하게 지낼 수 있습니다. 복지 최고, 업무 환경도 최고입니다.","퇴근하고 싶어도 눈치를 많이 봤습니다. 대리들이 집에 가지를 않더라구요. 일 할 것도 없으면서 시간 떼우다가 돈 더 받으려고 시간 맞춰 퇴근했습니다. 당연히 후배들은 집에 못 가고 기다렸다가 선배들 가면 그제서야 움직였죠.","앞으로 우리나라를 대표하는 기업으로 번창하는 회사가 되길 기원하겠습니다.","성장","이 기업을 추천 합니다!"
"2873",NA,"30139","401095","IT/인터넷","현직원","경기","2016. 10. 07",80,60,80,20,80,60,"탄탄한 안정성. 글로벌로도 손꼽히는 대기업. KOSPI 전체 시가총액의 16%.사업부마다 다르긴 하나 PS 까지 고려하면 업계 최고 수준의 연봉.식사 제공, 의료비 지원, 출퇴근 버스, 최신 시설의 대규모 헬스장 등 다양한 복지혜택은 덤.자율출퇴근제!! 주당 근무시간만 채우고 자기 할일만 다 하면 오후 1시에 출근해도 OK. 오후 1시에 퇴근해도 OK.","개선하려는 움직임이 계속 보이긴 하지만 아직도 남아있는 오래된 기업 / 제조업 특유의 군대문화 = 상명하복.IT/스타트업 회사를 지향하지만 결국 어디까지나 제조업이 기반인 회사. 해마다 쏟아지는 다양한 라인업의 제품 출시일정에 맞춰야만 하는 피말리는 일정의 압박. 양산 일정에 쪼들리기 시작하면 퇴근도 없고 주말도 없다. 퇴근하고도 전화기만 울리면 불안함.","쓸데없는 절차와 프로세스가 너무도 많습니다. 직원들의 업무시간 중 실제로 가치가 있는 생산활동에 집중할 수 있는 시간이 얼마나 되는지 좀 헤아려 보시길.","비슷","이 기업을 추천하지 않습니다."
"2874",NA,"30139","400905","금융/재무","전직원","경기","2016. 10. 07",60,80,60,20,20,80,"성장기회 많음. 해외 법인, 해외 유학 등 충성하면 성공 할 수 있음","군대임. 정말 군대. 재무파트의 특성상 업무 강도가 상상을 초월함.","업무 강도가 상상 초월인데, 이게 글로벌 기업 헤드쿼터라서 어쩔 수 없는 부분임.","성장","이 기업을 추천하지 않습니다."
"2875",NA,"30139","400680","연구개발","현직원","경기","2016. 10. 07",60,40,60,20,20,40,"월급은 동종업계 비슷하지만, 성과급이 괜찮습니다. 열심히 일하는 사람들.","업무 삶 균형이 없음. 경쟁 치열. 너무 큰 프로젝트들이라 너무 많은 사람들이 일하고 모르게 이루어지는 일들이 너무 많음. 개인적인 시간을 갖기 힘들고..옆에사람 퇴사해도 딱히 관심 별로 없음. 부서이동 자리 이동도 많고 가만히 두지 않음.","업무와 삶의 균형을 맞출 수 있도록 하고, 많은 사람들이 회사에 기여하고 있는 만큼 각자가 어떻게 career path 가지고 일해야 할지 방향을 제시해야 하고, 사원들이 자긍심 가지고 일할수 있도록 해야함.","비슷","이 기업을 추천 합니다!"
"2876",NA,"30139","400363","마케팅/시장조사","현직원","경기","2016. 10. 06",60,80,80,60,80,40,"자율출퇴근제와같은 선진제도가 있으며 임산부 배려가 잘 되있는편","수직적인 구조와 임원의 보여주기식 업무로인한 비효율 발생","알엔알에 맞게 실직적으로 도움이 되는 업무 위주로 업무 지시를 내려 업무를 효율적으로 진행 할 수있게 해주길 바람",NA,"이 기업을 추천하지 않습니다."
"2877",NA,"30139","400327","IT/인터넷","전직원","경기","2016. 10. 06",60,60,80,60,60,60,"자율 출근제 및 밥 맛 이 좋은듯. 이런 것들이  선진국적 문화를 따라가려는게 긍정적으로 보인다.","성과 내기 위한 스트레스가 너무 심함. 부서 문화가 좋은 곳은 좋은데 안좋은 곳은 아직도 군대식 문화가 남았음. 개선이 필요한것으로 보임.","뭐 지금 근무환경에도 만족하지만 더욱 말단 사원의 이야기를 들어주었으면","비슷","이 기업을 추천 합니다!"
"2878",NA,"30139","400274","생산/제조","전직원","경북","2016. 10. 06",60,40,100,20,80,20,"일을 많이 시켜도 돈은 짜게 주는 회사들이 수두룩한 우리나라에서그나마 일도 많이 시키고 돈도 많이주는 회사라는점...그리고 직원복지는 탑을 찍는다.","걍 회사의 부속품이 되는거다.내가 회사가 되고 회사가 내가된다...랄까... 한 1년일하면 적응된다..몸이 다 망가진다. 똥파리같은 사람들이 많이 붙는다...","사람을 사람으로 대접해주는 회사가 되길..","비슷","이 기업을 추천하지 않습니다."
"2879",NA,"30139","400265","영업/제휴","전직원","경기","2016. 10. 06",60,60,80,40,80,40,"업무 프로세스, 시스템이 잘 갖춰져있다. 자율출퇴근제 사용으로 탄력적근무가 가능하고 회사에서 성차별, 술자리 사고 등에 예민해서 임원부터 조심하는 분위기가있음","주요 사업부가 아닐시에 전사단위 프로젝트나 성과급 등에서 굉장한 차별을 경험하게된다 최근 돈안되는 부분은 활발하게 매각해서 고용안정성 보장이 어려움","금년 스타트업 삼성을 발족하여 새로운 업무문화로의 개선을 꾀하고있으나까라면까, 보고를 위한 보고 문화 등의 개선은 어려워보여 경영진에서 더 노력이 필요하다고 생각함",NA,"이 기업을 추천하지 않습니다."
"2880",NA,"30139","399448","생산관리/품질관리","전직원","충남","2016. 10. 04",80,60,80,40,80,60,"일단 반도체 산업이라는 굴레가 워낙 탄탄해서 없어진다는 말은 없다. 그리고 몇년전까지만해도 추석 설날 시즌에 성과금이 장난 아니었다.(요즘은 모르겠다...)일단 복지제도부터가 좋다.","일단 3교대의 굴레에서 벗어나기 힘들다.(대부분 그럴꺼다...)그리고 돈을 주는 대로 일을 시키는게 아니라 돈을 주는것보다 수 배 더 일을 시킨다....3교대의 굴레는 진짜 쉬는 날아니면 어떻게 할수가 없다.","우리 사업부같은 경우에는 일단 워낙 초과근무가 많다보니 쉬는 휴일 빼고는 어디 가지도 못한다.대체인력을 조금 더 넣어주면 좋겠지만 그건 거의 불가능 함...","비슷","이 기업을 추천하지 않습니다."
"2881",NA,"30139","398862","연구개발","현직원","경기","2016. 10. 03",80,80,100,40,80,60,"그룹이다 보니 생활전반에 걸친 모든 분야에서의 복지 누릴 수 있음","잦은 야근, 주말 출근으로 돈을 벌어도 쓸시간이 없음.","인력 배치, 관리가 잘 이루어지지 못해 인재유출이 잦은 회사라는 점을 생각하고 사업을 꾸러나가야 합니다.","비슷","이 기업을 추천 합니다!"
"2882",NA,"30139","398009","엔지니어링","전직원","경기","2016. 09. 30",60,60,60,60,60,60,"기숙사비가 싸고 식당밥도 먹을만 하다 각종 여가시설이 기숙사에 있고 연봉이 많고 야근수당도 있다.","일이 많으며 야근을 많이 하더라도 딱 정해진 시간만큼의 야근이외의 수당은 받기가 힘들다.","직원들의 불만을 듣지만 말고 합리적인 해결책으로 해결을 시켜주었으면 한다","성장","이 기업을 추천 합니다!"
"2883",NA,"30139","397716","생산/제조","전직원","경기","2016. 09. 30",60,20,80,60,40,20,"개개인의 입장에서는 적지않은 연봉, 글로벌 네임 밸류 등으로 인해 직장으로서는 다녀볼만한 회사임","겉으로는 자유분방함을 표방하지만, 놀면서도 돈을 받는 사람들과 열심히 하는 사람들과의 차이가 점점 줄어들고 있음","스마트폰, 반도체 이후에는 어떤 제품이 나올 것인지, 중국 및 신흥국은 어떻게 따돌릴 것인지 등 비전이 다소 부족","비슷","이 기업을 추천하지 않습니다."
